Entity,Day,Cases
Colombia,2024-12-03,0.07455153
Colombia,2024-12-04,0.07455153
Colombia,2024-12-05,0.07455153
Colombia,2024-12-06,0.07455153
Colombia,2024-12-07,0.07455153
Colombia,2024-12-08,0.07455153
Colombia,2024-12-09,0.07455153
Colombia,2024-12-10,0.12701371
Colombia,2024-12-11,0.12701371
Colombia,2024-12-12,0.12701371
Colombia,2024-12-13,0.12701371
Colombia,2024-12-14,0.12701371
Colombia,2024-12-15,0.12701371
Colombia,2024-12-16,0.12701371
Colombia,2024-12-17,0
Colombia,2024-12-18,0
Colombia,2024-12-19,0
Colombia,2024-12-20,0
Colombia,2024-12-21,0
Colombia,2024-12-22,0
Colombia,2024-12-23,0
Colombia,2024-12-24,0
Colombia,2024-12-25,0
Colombia,2024-12-26,0
Colombia,2024-12-27,0
Colombia,2024-12-28,0
Colombia,2024-12-29,0
Colombia,2024-12-30,0
Colombia,2024-12-31,0.12977488
Colombia,2025-01-01,0.12977488
Colombia,2025-01-02,0.12977488
Colombia,2025-01-03,0.12977488
Colombia,2025-01-04,0.12977488
Colombia,2025-01-05,0.12977488
Colombia,2025-01-06,0.12977488
Colombia,2025-01-07,0.1380584
Colombia,2025-01-08,0.1380584
Colombia,2025-01-09,0.1380584
Colombia,2025-01-10,0.1380584
Colombia,2025-01-11,0.1380584
Colombia,2025-01-12,0.1380584
Colombia,2025-01-13,0.1380584
Colombia,2025-01-14,0.1546254
Colombia,2025-01-15,0.1546254
Colombia,2025-01-16,0.1546254
Colombia,2025-01-17,0.1546254
Colombia,2025-01-18,0.1546254
Colombia,2025-01-19,0.1546254
Colombia,2025-01-20,0.1546254
Colombia,2025-01-21,0.22917692
Colombia,2025-01-22,0.22917692
Colombia,2025-01-23,0.22917692
Colombia,2025-01-24,0.22917692
Colombia,2025-01-25,0.22917692
Colombia,2025-01-26,0.22917692
Colombia,2025-01-27,0.22917692
Colombia,2025-01-28,0.28440028
Colombia,2025-01-29,0.28440028
Colombia,2025-01-30,0.28440028
Colombia,2025-01-31,0.28440028
Colombia,2025-02-01,0.28440028
Colombia,2025-02-02,0.28440028
Colombia,2025-02-03,0.28440028
Colombia,2025-02-04,0.31201196
Colombia,2025-02-05,0.31201196
Colombia,2025-02-06,0.31201196
Colombia,2025-02-07,0.31201196
Colombia,2025-02-08,0.31201196
Colombia,2025-02-09,0.31201196
